1000000 0.014042665333333334 1.6444446546544256e-06 0.014043634 0.01404035 0.014044012
2000000 0.028092249 5.653618310430375e-07 0.028092623 0.02809145 0.028092674
3000000 0.042166056333333334 1.0183032728792467e-06 0.0421665 0.042167021 0.042164648
4000000 0.05625771433333334 4.317584998841402e-06 0.056262424 0.056251994 0.056258725
5000000 0.070361322 6.752706321663984e-06 0.070364144 0.07035201 0.070367812
6000000 0.08443201133333333 1.1195378401625144e-05 0.084447829 0.084423506 0.084424699
7000000 0.09794185266666666 4.36705448430498e-05 0.097880199 0.097975809 0.09796955
8000000 0.071159573 0.013467645573897093 0.079497171 0.088726587 0.060643445 0.055771089
9000000 0.09896956225 0.00027204974062970065 0.099421933 0.098915238 0.098702593 0.098838485
10000000 0.087806813 0.0002890270088982442 0.08772725 0.087499381 0.088193808
11000000 0.08199534466666668 0.00012739668791438607 0.081851568 0.081973206 0.08216126
