1000000 5676948974.909091 512603808.788707 6370235692.0 6290959262.0 5532538498.0 6413238071.0 6227871382.0 5146772780.0 5111232348.0 5410101664.0 5369225650.0 5068837821.0 5505425556.0
2000000 13557836991.0 1239233514.4377167 12928149673.0 12456287355.0 15289073945.0
3000000 24371762825.333332 2514030132.684519 26223700622.0 20817435873.0 26074151981.0
4000000 40117004323.333336 1033389000.6583731 40194140220.0 38814562655.0 41342310095.0
5000000 51567550459.666664 5084663680.897062 48705043530.0 47286077108.0 58711530741.0
6000000 72402933811.33333 5898314264.496308 64061465351.0 76563937261.0 76583398822.0
7000000 89089002868.66667 8066133012.193264 100349539411.0 81879497364.0 85037971831.0
8000000 115425156532.0 14893181212.892433 105558169343.0 136473618101.0 104243682152.0
9000000 139398107800.66666 13969080011.181704 154241027882.0 147044048402.0 119922000360.0 147685599280.0 119960501034.0 147535469846.0
10000000 142565079613.5 42267469004.30982 56373831686.0 177436251612.0 174908637726.0 136044478744.0 173488184929.0 137139092984.0
11000000 189915541971.33334 23607402363.038788 156530532890.0 206820286883.0 206395806141.0
