1000000 21.272727272727273 1.4826824027545535 25.0 23.0 20.0 20.0 22.0 21.0 21.0 20.0 20.0 21.0 21.0
2000000 21.666666666666668 0.9428090415820634 21.0 21.0 23.0
3000000 20.333333333333332 1.699673171197595 21.0 22.0 18.0
4000000 24.666666666666668 2.8674417556808756 28.0 25.0 21.0
5000000 21.0 0.816496580927726 21.0 20.0 22.0
6000000 21.666666666666668 0.9428090415820634 21.0 23.0 21.0
7000000 21.0 1.4142135623730951 23.0 20.0 20.0
8000000 21.0 0.0 21.0 21.0 21.0
9000000 22.833333333333332 3.131382371342656 24.0 20.0 20.0 21.0 23.0 29.0
10000000 23.166666666666668 3.890872509976251 20.0 20.0 21.0 21.0 27.0 30.0
11000000 21.0 0.0 21.0 21.0 21.0
