1000000 988511.6023598183 19408.682454059213 1000006.17232 1000027.98492 1000060.58321 1000043.8714 946096.92784 999987.597419 1000044.40349 968345.169416 1000051.71981 1000047.25201 958915.944123
2000000 1976129.26445 33881.216540552916 2000104.38048 2000069.42011 1928213.99276
3000000 2961878.88236 54042.549678527015 3000110.62057 2885451.17845 3000074.84806
4000000 3964247.5092666666 50770.71787218729 3892446.9654 4000047.20673 4000248.35567
5000000 4902636.461436667 137752.38482330157 5000000.58299 5000083.62485 4707825.17647
6000000 5912573.518613334 112074.65031784278 6000028.15025 5754369.75797 5983322.64762
7000000 6914713.77625 121039.20735989086 6743538.51709 7000214.42252 7000388.38914
8000000 8000021.187400001 234.35482201436525 7999708.19454 8000083.29169 8000272.07597
9000000 7871149.9372 518176.027942487 9000299.51691 7611692.87142 7736053.38108 7726002.83145 7409545.4691 7743305.55324
10000000 6298545.976706666 132542.7819566272 6314503.62289 6436330.668 6416106.10477 6383271.65223 6150443.64508 6090620.16727
11000000 5138035.485786666 106134.01091667434 4987999.11226 5209385.24317 5216722.10193
