1000000 0.0 0.0 0.0
2000000 0.0 0.0 0.0
3000000 0.0 0.0 0.0
4000000 0.0 0.0 0.0
5000000 0.0 0.0 0.0
6000000 2057.3333333333335 1524.9186499249358 3646.0 2526.0 0.0
7000000 8245.666666666666 6489.4722093214605 15858.0 8879.0 0.0
8000000 5046.666666666667 3265.3426908808347 7316.0 7395.0 429.0
9000000 272.5 609.3285238686927 1635.0 0.0 0.0 0.0 0.0 0.0
10000000 0.0 0.0 0.0
11000000 0.0 0.0 0.0
