1000000 8287672696.427273 162722385.32657868 8384041526.07 8384224356.6 8384499737.89 8384360069.66 7932067658.01 8383888261.46 8384364088.47 8118597127.49 8384425437.44 8384387970.51 8039543427.1
2000000 16567859566.066666 284060469.78509957 16768866969.0 16768574296.5 16166137432.7
3000000 24832384381.900005 453093081.35067296 25152919734.1 24191614024.7 25152619386.9
4000000 33236241085.36667 425663232.1507705 32634263159.2 33536385587.9 33538074509.0
5000000 41103695995.1 1154916545.5761213 41919997180.3 41920693402.6 39470397402.4
6000000 49571008229.36667 939634191.2186996 50304227869.7 48244627426.5 50164169391.9
7000000 57972952129.200005 1014793062.9354775 56537818263.5 58689790012.2 58691248111.9
8000000 67072169782.23334 1965023.170345705 67069545361.8 67072690609.4 67074273375.5
9000000 65991711954.25 4344386831.01171 75458499882.1 63816425327.1 64859063405.7 64774799597.6 62121620570.0 64919862943.0
10000000 52807000542.416664 1111240035.5194602 52940790232.4 53962188177.9 53792625874.9 53517341825.4 51565308500.7 51063748643.2
11000000 43077281325.666664 889827924.4746742 41819375843.8 43675477737.5 43736990395.7
