1000000 44009.666666666664 692.5240469150191 43054.0 44302.0 44673.0
2000000 98255.0 583.4535114300024 98022.0 97686.0 99057.0
3000000 152433.0 840.2408384901715 152011.0 153606.0 151682.0
4000000 198720.66666666666 2391.9678555996993 202006.0 196380.0 197776.0
5000000 238311.66666666666 2681.7632673713433 242101.0 236281.0 236553.0
6000000 251245.0 7897.205961604395 256754.0 256904.0 240077.0
7000000 232599.33333333334 10665.034000049987 245032.0 218988.0 233778.0
8000000 11826.0 0.0 11826.0
9000000 10675.0 311.0959123271578 10974.0 10805.0 10246.0
10000000 8240.666666666666 726.5123689395949 8535.0 8946.0 7241.0
11000000 8989.333333333334 1408.0315653027417 7952.0 10980.0 8036.0
