1000000 1776.0167751133333 192.87584116665636 2046.87222421 1612.66720554 1668.51089559
2000000 1436.9975394033333 184.08595293445123 1845.34501918 1391.00377793 1330.88329217 1380.66282154 1341.94153862 1332.14878698
3000000 1426.1598567766669 288.8149220584579 1834.08902486 1239.98386952 1204.40667595
4000000 1292.8525983333332 313.2795843191497 1735.50024063 1087.75978158 1055.29777279
5000000 1227.2286257753333 359.90463445855175 1735.49732213 949.765795295 996.422759901
6000000 1202.0004472203334 448.5723549307924 1836.36177803 880.945134441 888.69442919
7000000 1164.360745746 526.2083191216952 1908.24570741 774.553060551 810.283469277
8000000 1235.724285269 666.9100633677967 2178.72347162 778.987816352 749.461567835
9000000 1233.8187398083335 614.8178681600527 2103.29323624 802.558782849 795.604200336
10000000 866.9847217158001 27.076524187346052 865.577748532 913.744436847 868.607483644 829.872397506 857.12154205
11000000 1099.6797276339998 80.92988040187673 1014.10390136 1238.42396762 1023.9456814 1101.35026287 1120.57482492
