1000000 6533873684.0 209098220.39543617 6311577323.0 6476139229.0 6813904500.0
2000000 14835987928.333334 68441297.1344711 14740281643.0 14896352943.0 14871329199.0
3000000 24360638792.0 176311966.29363197 24145270498.0 24359505488.0 24577140390.0
4000000 34521077972.0 74871240.03672515 34415819304.0 34563756754.0 34583657858.0
5000000 45519803353.666664 392947876.99092805 45221892860.0 45262496303.0 46075020898.0
6000000 58463063369.333336 269474931.9530838 58147128593.0 58805595167.0 58436466348.0
7000000 70268239705.66667 485677964.4871217 69630488818.0 70807977056.0 70366253243.0
8000000 2178192779474.0 3685251382484.809 8561217536180.0 64714587421.0 44409837835.0 42429156460.0
9000000 86675340473.75 1187613466.9368167 85211998075.0 87097259835.0 86017061939.0 88375042046.0
10000000 93537805882.33333 516068775.5097675 92848414596.0 93675028124.0 94089974927.0
11000000 101897397686.33333 726514159.165175 101494387021.0 101280415977.0 102917390061.0
