1000000 0.013035731454545453 5.927230479493859e-07 0.013035 0.013035019 0.013035963 0.013036425 0.01303575 0.013036875 0.013035094 0.013036201 0.013035402 0.013035317 0.013036
2000000 0.026071147333333333 1.471945953113647e-06 0.026073216 0.026069912 0.026070314
3000000 0.039107810666666666 4.1025222593977605e-07 0.039108325 0.039107321 0.039107786
4000000 0.05214243599999999 2.7113488648008663e-06 0.052139639 0.052141563 0.052146106
5000000 0.06517720566666667 5.099021692696067e-07 0.065177206 0.065176581 0.06517783
6000000 0.07821174566666667 1.7341007916388393e-06 0.078212824 0.078209299 0.078213114
7000000 0.09123451633333333 9.251357245772095e-06 0.091221794 0.091238234 0.091243521
8000000 0.10426476366666666 3.345431246079751e-06 0.104269071 0.104260915 0.104264305
9000000 0.10456183066666665 0.005698500935046213 0.11730053 0.101894854 0.102136575 0.102014126 0.10181383 0.102211069
10000000 0.08669601433333333 0.0005399663321568188 0.085599378 0.087142566 0.086934609 0.08651708 0.086786145 0.087196308
11000000 0.07031719266666668 0.00041260143864859565 0.069735201 0.070571799 0.070644578
