1000000 13621217.666666666 1594.9788574007982 13622157.0 13618972.0 13622524.0
2000000 27249717.333333332 519.9976495673375 27249987.0 27248990.0 27250175.0
3000000 40899932.666666664 810.3029611749478 40900295.0 40900693.0 40898810.0
4000000 54564374.666666664 3140.8763462164857 54567534.0 54560091.0 54565499.0
5000000 68239880.33333333 5311.498051920526 68247149.0 68234605.0 68237887.0
6000000 81861225.33333333 5968.381262024812 81869605.0 81856159.0 81857912.0
7000000 94960466.33333333 45784.25311780848 94896101.0 94986556.0 94998742.0
8000000 76983653.0 0.0 76983653.0
9000000 93858080.66666667 1057376.3143139828 92928944.0 95337339.0 93307959.0
10000000 84054841.33333333 405084.83489456325 84261810.0 83488741.0 84413973.0
11000000 79011446.33333333 203458.73040223386 78754605.0 79027539.0 79252195.0
