1000000 8296059256.306666 78311800.47670291 8193008658.68 8312448563.78 8382720546.46
2000000 16766520060.866667 138974.29715731027 16766711848.5 16766461368.0 16766386966.1
3000000 24721010405.433334 604738274.5142492 23865781377.2 25148394823.9 25148855015.2
4000000 32969485526.600002 797185339.0684197 33533627591.2 33532733662.1 31842095326.5
5000000 41915814842.9 1732669.1983308536 41917915238.5 41913671728.1 41915857562.1
6000000 49721342117.73334 816680530.3388274 50296314671.1 50301326621.6 48566385060.5
7000000 58625241899.13333 5069660.320752059 58625749559.0 58618794613.4 58631181525.0
8000000 56157820853.375 6537530351.672821 48735515736.5 58268405025.7 51838552513.1 65788810138.2
9000000 58839935836.399994 333426034.1058103 59098749181.8 58450803834.8 59235089211.7 58575101117.3
10000000 51574133330.1 711509992.8128479 51799919360.8 52310437115.3 50612043514.2
11000000 49592191323.26666 126698204.70896237 49426791184.5 49615219387.6 49734563397.7
