1000000 0.0010015298669590908 6.17342717735778e-09 0.00100151706693 0.00100152630119 0.00100153103872 0.0010015296737 0.0010015346791799999 0.00100153646708 0.00100153237095 0.00100153277656 0.00100151940374 0.00100153218812 0.00100153657038
2000000 0.0020030382842166666 2.2737492296075045e-08 0.00200307038123 0.00200302391697 0.00200302055445
3000000 0.0030044931483233332 3.096187241699324e-08 0.0030044517284300003 0.00300452615667 0.00300450155987
4000000 0.00400599584136 5.7259568914782395e-09 0.00400600359257 0.0040059939952699995 0.00400598993624
5000000 0.005007479209183333 6.17289473897022e-08 0.00500746666329 0.00500756029954 0.00500741066472
6000000 0.00600904082258 2.7107313349741177e-08 0.00600907134544 0.00600900547444 0.00600904564786
7000000 0.007010334122176667 8.539854212833803e-08 0.00701028583629 0.00701026239687 0.00701045413337
8000000 0.008011888344363333 6.184981767504342e-08 0.00801187820655 0.00801196865301 0.00801181817353
9000000 0.009013141795833334 2.2692463324360521e-07 0.00901277087094 0.00901293256219 0.00901331554355 0.00901321667396 0.00901344330601 0.009013171818350001
10000000 0.010014669485633333 1.1566699851873368e-07 0.0100147893323 0.010014577251900001 0.0100145316932 0.010014840740499999 0.0100145788532 0.0100146990427
11000000 0.011016070418733334 1.2578917848947726e-07 0.0110161069552 0.0110162029258 0.0110159013752
