1000000 0.0 0.0 0.0
2000000 0.0 0.0 0.0
3000000 0.0 0.0 0.0
4000000 0.0 0.0 0.0
5000000 0.0 0.0 0.0
6000000 0.0 0.0 0.0
7000000 0.0 0.0 0.0
8000000 0.0 0.0 0.0
9000000 2.3926666666666666e-05 1.539355998100793e-06 2.4268e-05 2.1894e-05 2.5618e-05
10000000 5.054e-06 4.8607144193695094e-06 2.045e-06 1.206e-06 1.1911e-05
11000000 8.386666666666667e-06 7.768185817093262e-06 6.199e-06 1.57e-07 1.8804e-05
