1000000 435.4917057995454 39.32637155929428 488.702542908 482.619987732 424.405814745 491.947606111 477.753208062 394.785773431 392.113194427 415.006002439 411.895670728 388.85420439 422.324758822
2000000 520.0329145953333 47.54144967833142 495.840239769 477.803199144 586.455304873
3000000 623.1936745419999 64.27939285643517 670.540111907 532.315570095 666.725341624
4000000 769.3727580526667 19.79234155716456 770.894102662 744.407348414 792.816823082
5000000 791.1893959166667 78.00692106069164 747.271116991 725.507174241 900.789896518
6000000 925.7071417203333 75.4337276508179 819.02782561 978.930452793 979.163146758
7000000 976.369895828 88.44450586305844 1099.83985898 897.313768924 931.95605958
8000000 1106.9118068763335 142.82588335343937 1012.2315124 1308.76920497 999.734703259
9000000 1188.2492797500001 119.0895694358661 1314.78603932 1253.46017303 1022.18574324 1258.85754247 1022.56329885 1257.64288159
10000000 1093.8492150788334 324.3014833123457 432.546314593 1361.46719983 1342.00942465 1043.8220875 1331.05493072 1052.19533318
11000000 1324.5501437766668 164.658187138945 1091.69433983 1442.43022139 1439.52587011
