1000000 19.636363636363637 0.77138921583987 20.0 20.0 18.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 18.0
2000000 19.333333333333332 0.9428090415820634 20.0 18.0 20.0
3000000 18.666666666666668 0.9428090415820634 18.0 20.0 18.0
4000000 20.0 0.0 20.0 20.0 20.0
5000000 20.0 0.0 20.0 20.0 20.0
6000000 19.333333333333332 0.9428090415820634 18.0 20.0 20.0
7000000 20.0 0.0 20.0 20.0 20.0
8000000 18.666666666666668 0.9428090415820634 20.0 18.0 18.0
9000000 19.666666666666668 0.7453559924999298 20.0 18.0 20.0 20.0 20.0 20.0
10000000 19.666666666666668 0.7453559924999298 18.0 20.0 20.0 20.0 20.0 20.0
11000000 20.0 0.0 20.0 20.0 20.0
