1000000 5502654366.0 114027251.56332356 5654690720.0 5473187574.0 5380084804.0
2000000 13046415730.666666 1290250598.2361007 15478103860.0 13244645784.0 12052722123.0 11747587987.0 13685423487.0 12070011143.0
3000000 22550489538.666668 1952775789.1736534 21716218541.0 25247535968.0 20687714107.0
4000000 40893362678.333336 177391211.78557226 40998360713.0 40643549134.0 41038178188.0
5000000 56473486316.0 573017668.6224645 56753906495.0 56991719288.0 55674833165.0
6000000 74556790212.0 10049030292.839378 86027345284.0 76087480574.0 61555544778.0
7000000 94968878552.0 10628034849.531382 107055776504.0 96662538892.0 81188320260.0
8000000 110362452230.33333 11400281945.258165 104626033062.0 126279407501.0 100181916128.0
9000000 141135396733.66666 9617733376.536106 127612090525.0 146635568628.0 149158531048.0
10000000 135400392885.8 43524182472.53201 55952973164.0 135061245805.0 175514232313.0 174777509067.0 135696004080.0
11000000 187651723942.4 25063934437.22763 155583133297.0 207489135819.0 158431521681.0 206622718391.0 210132110524.0
