1000000 501.218491756 16.039974135847622 484.155043623 496.806097128 522.694334517
2000000 569.0400583686667 2.639200136248207 565.348780088 571.364147642 570.407247376
3000000 622.8984951323333 4.513676583147087 617.381259839 622.876824937 628.437400621
4000000 662.1842453283333 1.4258726386042722 660.189500933 662.925853435 663.437381617
5000000 698.744888365 6.0628553326242995 694.133677919 694.790311814 707.310675362
6000000 748.3701381926667 3.4422004168301954 744.379021964 752.779481509 747.951911105
7000000 771.0642296486667 5.2806331321509825 764.266306511 777.140654602 771.785727833
8000000 27654.518937588 46550.53490899341 108282.406243 763.43195116 769.143109877 803.094446315
9000000 780.072309283 10.15037813078313 767.199275965 784.027599027 774.758813757 794.303548383
10000000 796.6699363793333 4.264724835142014 791.182264937 797.246766451 801.58077775
11000000 833.1420789273334 6.0624102381023715 829.301055595 828.424508667 841.70067252
